#{"t_start": 1777454935.6719968, "env_id": "Reacher-v5"}
r,l,t
-13.719354,50,4694.867074
-8.350001,50,4700.483956
-14.936417,50,4706.121238
-12.332589,50,4711.40157
-7.242472,50,4716.715632
-10.97771,50,4723.13873
-13.877337,50,4731.162727
-14.682705,50,4743.895462
-8.7742,50,4750.128151
-10.260548,50,4755.310904
-18.224112,50,4760.464163
-5.648934,50,4765.336583
-9.806265,50,4770.216252
-7.308239,50,4775.138149
-8.088464,50,4780.22096
-6.913742,50,4785.268398
-11.971823,50,4790.59289
-10.386738,50,4795.825757
-5.944781,50,4800.905225
-9.127265,50,4806.2178
-13.604292,50,4811.717306
-11.576748,50,4816.784106
-7.970454,50,4821.873078
-8.479614,50,4827.000302
-7.636346,50,4831.983376
-13.365017,50,4836.956414
-8.190926,50,4842.103569
-13.892871,50,4847.43296
-9.559799,50,4852.393925
-14.25132,50,4857.473965
-10.499654,50,4862.501538
-10.828634,50,4867.703774
-13.498129,50,4872.601046
-14.943671,50,4877.554032
-9.537835,50,4882.956945
-8.943927,50,4888.051731
-16.694422,50,4892.939652
-13.343063,50,4897.884136
-9.088331,50,4902.943877
-15.725773,50,4908.330485
-10.803234,50,4913.480176
-10.738936,50,4918.499976
-10.506226,50,4923.624282
-10.144942,50,4928.736616
-9.875217,50,4933.68477
-7.855262,50,4938.533705
-7.637075,50,4943.568556
